states,year,quarter,trans_type,trans_counts,amount
haryana,2019,3,Others,829974,301378585.9978597
haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
haryana,2019,4,Merchant payments,11615667,5253780278.236425
haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
haryana,2019,4,Financial Services,41688,13756049.144287622
haryana,2019,4,Others,790808,212797749.8199492
haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
haryana,2020,1,Merchant payments,14327020,7075196609.224877
haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
haryana,2020,1,Financial Services,34488,25266730.1883267
haryana,2020,1,Others,600232,176823674.24305552
haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
haryana,2020,2,Merchant payments,11527654,7393393677.758501
haryana,2020,2,Financial Services,48759,49209527.29146182
haryana,2020,2,Others,129940,75550536.67993587
haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
haryana,2020,3,Merchant payments,20845136,12141560866.98217
haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
haryana,2020,3,Financial Services,66457,80854296.9304013
haryana,2020,3,Others,186818,96375902.20346308
haryana,2020,4,Merchant payments,34063692,21382305452.06797
haryana,2020,4,Peer-to-peer payments,33920789,128613933346.855
haryana,2020,4,Recharge & bill payments,14682896,9675471300.731651
haryana,2020,4,Financial Services,84881,103265693.7536448
haryana,2020,4,Others,419181,223528573.1334415
haryana,2021,1,Merchant payments,39363588,23389100227.155342
haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61829
haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
haryana,2021,1,Financial Services,79784,99672809.9922822
haryana,2021,1,Others,364437,218544351.2217209
haryana,2021,2,Merchant payments,45335533,29119078263.95798
haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
haryana,2021,2,Financial Services,85821,97238136.0951769
haryana,2021,2,Others,311896,227855606.99266592
haryana,2021,3,Merchant payments,66885213,40190922826.606285
haryana,2021,3,Peer-to-peer payments,55929958,188548678300.52472
haryana,2021,3,Recharge & bill payments,17087955,11681457468.964508
haryana,2021,3,Financial Services,77496,116592181.4699727
haryana,2021,3,Others,479071,289441481.64370304
haryana,2021,4,Merchant payments,84993587,56325102920.50671
haryana,2021,4,Peer-to-peer payments,66548306,238638993818.0959
haryana,2021,4,Recharge & bill payments,17632752,13817258646.06636
haryana,2021,4,Financial Services,105050,151421306.61683062
haryana,2021,4,Others,407280,307822609.1747935
haryana,2022,1,Merchant payments,98346418,62565728158.2885
haryana,2022,1,Peer-to-peer payments,74499889,263547240999.6833
haryana,2022,1,Recharge & bill payments,18494827,14765350795.96568
haryana,2022,1,Financial Services,107240,146586164.62792292
haryana,2022,1,Others,540235,279136534.2116163
haryana,2022,2,Merchant payments,130033573,76926347115.76375
haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
haryana,2022,2,Recharge & bill payments,20011709,17457331653.44523
haryana,2022,2,Financial Services,89805,120610061.5284536
haryana,2022,2,Others,345424,224949213.49711916
haryana,2022,3,Merchant payments,151278013,87063736519.87311
haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
haryana,2022,3,Recharge & bill payments,22592966,21247984018.68209
haryana,2022,3,Financial Services,111032,144937203.2864578
haryana,2022,3,Others,308596,223267730.2833
haryana,2022,4,Merchant payments,169685872,102918159834.12408
haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
haryana,2022,4,Financial Services,118488,152488074.9943577
haryana,2022,4,Others,305148,239722615.94605044
himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.826074265
himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
himachal-pradesh,2018,1,Merchant payments,13241,13851230.834952451
himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278
himachal-pradesh,2018,1,Others,20779,16752849.50300953
himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513067
himachal-pradesh,2018,2,Merchant payments,27851,31961300.88276595
himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794
himachal-pradesh,2018,2,Others,19436,19681794.595446683
himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862907
himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.9854271
himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054
himachal-pradesh,2018,3,Financial Services,8182,1552275.053774729
himachal-pradesh,2018,3,Others,17693,16293930.078267328
himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.44320172
himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.446262
himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335
himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265
himachal-pradesh,2018,4,Others,20243,21180141.658664484
himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236503
himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
himachal-pradesh,2019,1,Merchant payments,115553,86624660.31120431
himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727
himachal-pradesh,2019,1,Others,20730,17676977.71750367
himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.9756226
himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466
himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107
himachal-pradesh,2019,2,Others,30110,25469495.26836324
himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
himachal-pradesh,2019,3,Merchant payments,312575,182746198.1643005
himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826
himachal-pradesh,2019,3,Others,25170,20649996.69578039
himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.9942856
himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696
himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274
himachal-pradesh,2019,4,Others,22239,17954418.58229015
himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
himachal-pradesh,2020,1,Merchant payments,711018,427497010.1043982
himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
himachal-pradesh,2020,1,Others,18788,14613755.24156387
himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102104
himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
himachal-pradesh,2020,2,Others,14642,9659685.392965626
himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742615
himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
himachal-pradesh,2020,3,Financial Services,9543,11391079.28873657
himachal-pradesh,2020,3,Others,19001,11969008.52725204
himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.725088
himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.22963
himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.268409
himachal-pradesh,2020,4,Financial Services,11353,15534252.21798654
himachal-pradesh,2020,4,Others,27027,21510781.37178286
himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.5727
himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443392
himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347862
himachal-pradesh,2021,1,Financial Services,12561,16554205.50442734
himachal-pradesh,2021,1,Others,21430,18764977.93127317
himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
himachal-pradesh,2021,2,Financial Services,14642,16428390.623736272
himachal-pradesh,2021,2,Others,28918,19788385.405835293
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.20486
himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280352
himachal-pradesh,2021,3,Financial Services,14497,22805774.60035712
himachal-pradesh,2021,3,Others,36303,23834687.16069792
himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.5848
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
himachal-pradesh,2021,4,Financial Services,18198,24809740.714031786
himachal-pradesh,2021,4,Others,50971,35578926.74639452
himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.33196
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.766947
himachal-pradesh,2022,1,Financial Services,19314,24442138.153999712
himachal-pradesh,2022,1,Others,47319,31862035.7136404
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.08964
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014187
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
himachal-pradesh,2022,2,Others,52564,30257752.66416522
himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.46813
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.394115
himachal-pradesh,2022,3,Financial Services,21293,22686931.87064045
himachal-pradesh,2022,3,Others,42669,26764547.13816883
himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.65635
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977352
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215191
himachal-pradesh,2022,4,Financial Services,24342,31775337.43636562
himachal-pradesh,2022,4,Others,41455,27387394.98209099
jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810232
jammu-&-kashmir,2018,1,Others,35755,23651562.71504996
jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.9171875
jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.553617
jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
jammu-&-kashmir,2018,2,Others,38310,31391931.69294626
jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.564584
jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644
jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
jammu-&-kashmir,2018,3,Financial Services,44464,6397888.35462606
jammu-&-kashmir,2018,3,Others,36825,26373935.004048537
jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.0023316
jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
jammu-&-kashmir,2018,4,Others,49051,36573577.73688933
jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735
jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805
jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.9376053
jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052
jammu-&-kashmir,2019,1,Others,43688,30649751.656273108
jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076
jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414756
jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.48823643
jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454
jammu-&-kashmir,2019,2,Others,32664,26301988.31534837
jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.958209
jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321172
jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.0888475
jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852
jammu-&-kashmir,2019,3,Others,11761,11446090.81965122
jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.971491
jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376
jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578096
jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762
jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984
jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.08658
jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.7120203
jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.9650335
jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505
jammu-&-kashmir,2020,1,Others,7528,5530441.652102945
jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213
jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264
jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071
jammu-&-kashmir,2020,2,Financial Services,9130,10415041.34144592
jammu-&-kashmir,2020,2,Others,17380,12351591.570849748
jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792648
jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.50064695
jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253
jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533
jammu-&-kashmir,2020,3,Others,20200,15128281.341935562
jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.97928
jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.3019938
jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.459636
jammu-&-kashmir,2020,4,Financial Services,13578,17966592.69746909
jammu-&-kashmir,2020,4,Others,84466,44350708.93981466
jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.478133
jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
jammu-&-kashmir,2021,1,Others,98042,47124854.98932911
jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545957
jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.582228
jammu-&-kashmir,2021,2,Financial Services,19432,21897796.18705631
jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198597
jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108972
jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344463
jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.63007
jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.437731
jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
jammu-&-kashmir,2021,4,Others,160001,86920024.59513803
jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.64283
jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.61249
jammu-&-kashmir,2022,1,Financial Services,20506,28915576.11929956
jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294409
jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.915923
jammu-&-kashmir,2022,2,Financial Services,17495,23857762.10049466
jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.94366
jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.807197
jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.82875
